code,year,value,inicator
GUF,1995,72.37,DM_LIFE_EXP: Life expectancy
GUF,1996,72.65,DM_LIFE_EXP: Life expectancy
GUF,1997,72.89,DM_LIFE_EXP: Life expectancy
GUF,1998,73.14,DM_LIFE_EXP: Life expectancy
GUF,1999,73.45,DM_LIFE_EXP: Life expectancy
GUF,2000,73.37,DM_LIFE_EXP: Life expectancy
GUF,2001,73.55,DM_LIFE_EXP: Life expectancy
GUF,2002,73.67,DM_LIFE_EXP: Life expectancy
GUF,2003,73.76,DM_LIFE_EXP: Life expectancy
GUF,2004,73.91,DM_LIFE_EXP: Life expectancy
GUF,2005,74.25,DM_LIFE_EXP: Life expectancy
GUF,2006,74.69,DM_LIFE_EXP: Life expectancy
GUF,2007,75.30,DM_LIFE_EXP: Life expectancy
GUF,2008,75.42,DM_LIFE_EXP: Life expectancy
GUF,2009,75.69,DM_LIFE_EXP: Life expectancy
GUF,2010,75.80,DM_LIFE_EXP: Life expectancy
GUF,2011,76.30,DM_LIFE_EXP: Life expectancy
GUF,2012,76.46,DM_LIFE_EXP: Life expectancy
GUF,2013,76.53,DM_LIFE_EXP: Life expectancy
GUF,2014,76.70,DM_LIFE_EXP: Life expectancy
GUF,2015,76.74,DM_LIFE_EXP: Life expectancy
GUF,2016,76.68,DM_LIFE_EXP: Life expectancy
GUF,2017,76.76,DM_LIFE_EXP: Life expectancy
GUF,2018,76.82,DM_LIFE_EXP: Life expectancy
GUF,2019,76.92,DM_LIFE_EXP: Life expectancy
GUF,2020,76.98,DM_LIFE_EXP: Life expectancy
GUF,2021,74.89,DM_LIFE_EXP: Life expectancy
GUF,1970,46.48,DM_POP_TOT: Total population
GUF,1971,47.83,DM_POP_TOT: Total population
GUF,1972,49.25,DM_POP_TOT: Total population
GUF,1973,50.70,DM_POP_TOT: Total population
GUF,1974,52.34,DM_POP_TOT: Total population
GUF,1975,54.35,DM_POP_TOT: Total population
GUF,1976,56.68,DM_POP_TOT: Total population
GUF,1977,59.13,DM_POP_TOT: Total population
GUF,1978,61.64,DM_POP_TOT: Total population
GUF,1979,64.20,DM_POP_TOT: Total population
GUF,1980,66.82,DM_POP_TOT: Total population
GUF,1981,69.68,DM_POP_TOT: Total population
GUF,1982,73.13,DM_POP_TOT: Total population
GUF,1983,77.32,DM_POP_TOT: Total population
GUF,1984,81.99,DM_POP_TOT: Total population
GUF,1985,86.93,DM_POP_TOT: Total population
GUF,1986,92.11,DM_POP_TOT: Total population
GUF,1987,97.50,DM_POP_TOT: Total population
GUF,1988,103.12,DM_POP_TOT: Total population
GUF,1989,108.76,DM_POP_TOT: Total population
GUF,1990,113.93,DM_POP_TOT: Total population
GUF,1991,118.51,DM_POP_TOT: Total population
GUF,1992,122.93,DM_POP_TOT: Total population
GUF,1993,127.50,DM_POP_TOT: Total population
GUF,1994,132.26,DM_POP_TOT: Total population
GUF,1995,137.18,DM_POP_TOT: Total population
GUF,1996,142.23,DM_POP_TOT: Total population
GUF,1997,147.37,DM_POP_TOT: Total population
GUF,1998,152.65,DM_POP_TOT: Total population
GUF,1999,158.12,DM_POP_TOT: Total population
GUF,2000,164.35,DM_POP_TOT: Total population
GUF,2001,171.40,DM_POP_TOT: Total population
GUF,2002,178.73,DM_POP_TOT: Total population
GUF,2003,186.21,DM_POP_TOT: Total population
GUF,2004,193.69,DM_POP_TOT: Total population
GUF,2005,201.26,DM_POP_TOT: Total population
GUF,2006,207.87,DM_POP_TOT: Total population
GUF,2007,213.30,DM_POP_TOT: Total population
GUF,2008,218.52,DM_POP_TOT: Total population
GUF,2009,223.52,DM_POP_TOT: Total population
GUF,2010,228.45,DM_POP_TOT: Total population
GUF,2011,233.63,DM_POP_TOT: Total population
GUF,2012,239.24,DM_POP_TOT: Total population
GUF,2013,245.37,DM_POP_TOT: Total population
GUF,2014,251.37,DM_POP_TOT: Total population
GUF,2015,257.03,DM_POP_TOT: Total population
GUF,2016,262.81,DM_POP_TOT: Total population
GUF,2017,269.35,DM_POP_TOT: Total population
GUF,2018,276.65,DM_POP_TOT: Total population
GUF,2019,284.07,DM_POP_TOT: Total population
GUF,2020,290.97,DM_POP_TOT: Total population
GUF,2021,297.45,DM_POP_TOT: Total population
PYF,1970,62.43,DM_LIFE_EXP: Life expectancy
PYF,1971,62.68,DM_LIFE_EXP: Life expectancy
PYF,1972,62.94,DM_LIFE_EXP: Life expectancy
PYF,1973,63.21,DM_LIFE_EXP: Life expectancy
PYF,1974,63.50,DM_LIFE_EXP: Life expectancy
PYF,1975,63.89,DM_LIFE_EXP: Life expectancy
PYF,1976,64.38,DM_LIFE_EXP: Life expectancy
PYF,1977,64.94,DM_LIFE_EXP: Life expectancy
PYF,1978,65.55,DM_LIFE_EXP: Life expectancy
PYF,1979,66.23,DM_LIFE_EXP: Life expectancy
PYF,1980,67.14,DM_LIFE_EXP: Life expectancy
PYF,1981,68.01,DM_LIFE_EXP: Life expectancy
PYF,1982,68.88,DM_LIFE_EXP: Life expectancy
PYF,1983,69.80,DM_LIFE_EXP: Life expectancy
PYF,1984,70.77,DM_LIFE_EXP: Life expectancy
PYF,1985,71.64,DM_LIFE_EXP: Life expectancy
PYF,1986,72.47,DM_LIFE_EXP: Life expectancy
PYF,1987,72.90,DM_LIFE_EXP: Life expectancy
PYF,1988,73.47,DM_LIFE_EXP: Life expectancy
PYF,1989,73.79,DM_LIFE_EXP: Life expectancy
PYF,1990,73.98,DM_LIFE_EXP: Life expectancy
PYF,1991,74.15,DM_LIFE_EXP: Life expectancy
PYF,1992,74.42,DM_LIFE_EXP: Life expectancy
PYF,1993,74.80,DM_LIFE_EXP: Life expectancy
PYF,1994,75.31,DM_LIFE_EXP: Life expectancy
PYF,1995,76.01,DM_LIFE_EXP: Life expectancy
PYF,1996,76.83,DM_LIFE_EXP: Life expectancy
PYF,1997,77.70,DM_LIFE_EXP: Life expectancy
PYF,1998,78.39,DM_LIFE_EXP: Life expectancy
PYF,1999,79.18,DM_LIFE_EXP: Life expectancy
PYF,2000,79.54,DM_LIFE_EXP: Life expectancy
PYF,2001,79.68,DM_LIFE_EXP: Life expectancy
PYF,2002,79.71,DM_LIFE_EXP: Life expectancy
PYF,2003,79.70,DM_LIFE_EXP: Life expectancy
PYF,2004,79.70,DM_LIFE_EXP: Life expectancy
PYF,2005,79.74,DM_LIFE_EXP: Life expectancy
PYF,2006,79.84,DM_LIFE_EXP: Life expectancy
PYF,2007,80.02,DM_LIFE_EXP: Life expectancy
PYF,2008,80.30,DM_LIFE_EXP: Life expectancy
PYF,2009,80.66,DM_LIFE_EXP: Life expectancy
PYF,2010,81.04,DM_LIFE_EXP: Life expectancy
PYF,2011,81.43,DM_LIFE_EXP: Life expectancy
PYF,2012,81.76,DM_LIFE_EXP: Life expectancy
PYF,2013,82.02,DM_LIFE_EXP: Life expectancy
PYF,2014,82.21,DM_LIFE_EXP: Life expectancy
PYF,2015,82.35,DM_LIFE_EXP: Life expectancy
PYF,2016,82.49,DM_LIFE_EXP: Life expectancy
PYF,2017,82.62,DM_LIFE_EXP: Life expectancy
PYF,2018,82.78,DM_LIFE_EXP: Life expectancy
PYF,2019,83.00,DM_LIFE_EXP: Life expectancy
PYF,2020,82.22,DM_LIFE_EXP: Life expectancy
PYF,2021,79.49,DM_LIFE_EXP: Life expectancy
PYF,1970,117.89,DM_POP_TOT: Total population
PYF,1971,122.11,DM_POP_TOT: Total population
PYF,1972,126.46,DM_POP_TOT: Total population
PYF,1973,130.88,DM_POP_TOT: Total population
PYF,1974,135.35,DM_POP_TOT: Total population
PYF,1975,139.83,DM_POP_TOT: Total population
PYF,1976,144.36,DM_POP_TOT: Total population
PYF,1977,149.01,DM_POP_TOT: Total population
PYF,1978,153.75,DM_POP_TOT: Total population
PYF,1979,158.56,DM_POP_TOT: Total population
PYF,1980,163.59,DM_POP_TOT: Total population
PYF,1981,168.89,DM_POP_TOT: Total population
PYF,1982,174.34,DM_POP_TOT: Total population
PYF,1983,179.04,DM_POP_TOT: Total population
PYF,1984,183.15,DM_POP_TOT: Total population
PYF,1985,187.58,DM_POP_TOT: Total population
PYF,1986,192.20,DM_POP_TOT: Total population
PYF,1987,196.86,DM_POP_TOT: Total population
PYF,1988,201.74,DM_POP_TOT: Total population
PYF,1989,206.57,DM_POP_TOT: Total population
PYF,1990,211.09,DM_POP_TOT: Total population
PYF,1991,215.44,DM_POP_TOT: Total population
PYF,1992,219.62,DM_POP_TOT: Total population
PYF,1993,223.71,DM_POP_TOT: Total population
PYF,1994,227.68,DM_POP_TOT: Total population
PYF,1995,231.45,DM_POP_TOT: Total population
PYF,1996,235.19,DM_POP_TOT: Total population
PYF,1997,239.04,DM_POP_TOT: Total population
PYF,1998,242.88,DM_POP_TOT: Total population
PYF,1999,246.82,DM_POP_TOT: Total population
PYF,2000,250.93,DM_POP_TOT: Total population
PYF,2001,255.05,DM_POP_TOT: Total population
PYF,2002,259.14,DM_POP_TOT: Total population
PYF,2003,263.17,DM_POP_TOT: Total population
PYF,2004,267.13,DM_POP_TOT: Total population
PYF,2005,271.06,DM_POP_TOT: Total population
PYF,2006,274.90,DM_POP_TOT: Total population
PYF,2007,278.18,DM_POP_TOT: Total population
PYF,2008,280.56,DM_POP_TOT: Total population
PYF,2009,282.28,DM_POP_TOT: Total population
PYF,2010,283.79,DM_POP_TOT: Total population
PYF,2011,285.27,DM_POP_TOT: Total population
PYF,2012,286.58,DM_POP_TOT: Total population
PYF,2013,288.03,DM_POP_TOT: Total population
PYF,2014,289.87,DM_POP_TOT: Total population
PYF,2015,291.79,DM_POP_TOT: Total population
PYF,2016,293.54,DM_POP_TOT: Total population
PYF,2017,295.45,DM_POP_TOT: Total population
PYF,2018,297.61,DM_POP_TOT: Total population
PYF,2019,299.72,DM_POP_TOT: Total population
PYF,2020,301.92,DM_POP_TOT: Total population
PYF,2021,304.03,DM_POP_TOT: Total population
PYF,2000,14323.82,SPP_GDPPC: GDP per capita (current US$)
GAB,1970,163.85,CME_MRY0T4: Under-five mortality rate
GAB,1971,158.93,CME_MRY0T4: Under-five mortality rate
GAB,1972,154.15,CME_MRY0T4: Under-five mortality rate
GAB,1973,149.36,CME_MRY0T4: Under-five mortality rate
GAB,1974,144.70,CME_MRY0T4: Under-five mortality rate
GAB,1975,140.28,CME_MRY0T4: Under-five mortality rate
GAB,1976,135.84,CME_MRY0T4: Under-five mortality rate
GAB,1977,131.53,CME_MRY0T4: Under-five mortality rate
GAB,1978,127.38,CME_MRY0T4: Under-five mortality rate
GAB,1979,123.21,CME_MRY0T4: Under-five mortality rate
GAB,1980,119.31,CME_MRY0T4: Under-five mortality rate
GAB,1981,115.52,CME_MRY0T4: Under-five mortality rate
GAB,1982,111.95,CME_MRY0T4: Under-five mortality rate
GAB,1983,108.57,CME_MRY0T4: Under-five mortality rate
GAB,1984,105.48,CME_MRY0T4: Under-five mortality rate
GAB,1985,102.63,CME_MRY0T4: Under-five mortality rate
GAB,1986,100.01,CME_MRY0T4: Under-five mortality rate
GAB,1987,97.74,CME_MRY0T4: Under-five mortality rate
GAB,1988,95.67,CME_MRY0T4: Under-five mortality rate
GAB,1989,93.99,CME_MRY0T4: Under-five mortality rate
GAB,1990,92.44,CME_MRY0T4: Under-five mortality rate
GAB,1991,91.19,CME_MRY0T4: Under-five mortality rate
GAB,1992,90.26,CME_MRY0T4: Under-five mortality rate
GAB,1993,89.44,CME_MRY0T4: Under-five mortality rate
GAB,1994,88.97,CME_MRY0T4: Under-five mortality rate
GAB,1995,88.58,CME_MRY0T4: Under-five mortality rate
GAB,1996,88.21,CME_MRY0T4: Under-five mortality rate
GAB,1997,87.66,CME_MRY0T4: Under-five mortality rate
GAB,1998,86.92,CME_MRY0T4: Under-five mortality rate
GAB,1999,85.87,CME_MRY0T4: Under-five mortality rate
GAB,2000,84.48,CME_MRY0T4: Under-five mortality rate
GAB,2001,82.76,CME_MRY0T4: Under-five mortality rate
GAB,2002,80.83,CME_MRY0T4: Under-five mortality rate
GAB,2003,78.76,CME_MRY0T4: Under-five mortality rate
GAB,2004,76.59,CME_MRY0T4: Under-five mortality rate
GAB,2005,74.33,CME_MRY0T4: Under-five mortality rate
GAB,2006,72.13,CME_MRY0T4: Under-five mortality rate
GAB,2007,69.55,CME_MRY0T4: Under-five mortality rate
GAB,2008,67.06,CME_MRY0T4: Under-five mortality rate
GAB,2009,64.58,CME_MRY0T4: Under-five mortality rate
GAB,2010,61.77,CME_MRY0T4: Under-five mortality rate
GAB,2011,59.27,CME_MRY0T4: Under-five mortality rate
GAB,2012,56.77,CME_MRY0T4: Under-five mortality rate
GAB,2013,54.21,CME_MRY0T4: Under-five mortality rate
GAB,2014,52.19,CME_MRY0T4: Under-five mortality rate
GAB,2015,50.40,CME_MRY0T4: Under-five mortality rate
GAB,2016,48.36,CME_MRY0T4: Under-five mortality rate
GAB,2017,46.59,CME_MRY0T4: Under-five mortality rate
GAB,2018,44.91,CME_MRY0T4: Under-five mortality rate
GAB,2019,43.20,CME_MRY0T4: Under-five mortality rate
GAB,2020,41.03,CME_MRY0T4: Under-five mortality rate
GAB,2021,39.75,CME_MRY0T4: Under-five mortality rate
GAB,1970,52.55,DM_LIFE_EXP: Life expectancy
GAB,1971,53.07,DM_LIFE_EXP: Life expectancy
GAB,1972,53.61,DM_LIFE_EXP: Life expectancy
GAB,1973,54.06,DM_LIFE_EXP: Life expectancy
GAB,1974,54.57,DM_LIFE_EXP: Life expectancy
GAB,1975,55.03,DM_LIFE_EXP: Life expectancy
GAB,1976,55.57,DM_LIFE_EXP: Life expectancy
GAB,1977,56.09,DM_LIFE_EXP: Life expectancy
GAB,1978,56.66,DM_LIFE_EXP: Life expectancy
GAB,1979,57.05,DM_LIFE_EXP: Life expectancy
GAB,1980,57.45,DM_LIFE_EXP: Life expectancy
GAB,1981,57.82,DM_LIFE_EXP: Life expectancy
GAB,1982,58.11,DM_LIFE_EXP: Life expectancy
GAB,1983,58.60,DM_LIFE_EXP: Life expectancy
GAB,1984,58.89,DM_LIFE_EXP: Life expectancy
GAB,1985,59.31,DM_LIFE_EXP: Life expectancy
GAB,1986,59.64,DM_LIFE_EXP: Life expectancy
GAB,1987,59.89,DM_LIFE_EXP: Life expectancy
GAB,1988,60.01,DM_LIFE_EXP: Life expectancy
GAB,1989,60.26,DM_LIFE_EXP: Life expectancy
GAB,1990,60.31,DM_LIFE_EXP: Life expectancy
GAB,1991,60.40,DM_LIFE_EXP: Life expectancy
GAB,1992,60.54,DM_LIFE_EXP: Life expectancy
GAB,1993,60.72,DM_LIFE_EXP: Life expectancy
GAB,1994,60.70,DM_LIFE_EXP: Life expectancy
GAB,1995,60.70,DM_LIFE_EXP: Life expectancy
GAB,1996,60.61,DM_LIFE_EXP: Life expectancy
GAB,1997,60.66,DM_LIFE_EXP: Life expectancy
GAB,1998,60.79,DM_LIFE_EXP: Life expectancy
GAB,1999,60.85,DM_LIFE_EXP: Life expectancy
GAB,2000,61.07,DM_LIFE_EXP: Life expectancy
GAB,2001,61.27,DM_LIFE_EXP: Life expectancy
GAB,2002,61.29,DM_LIFE_EXP: Life expectancy
GAB,2003,61.67,DM_LIFE_EXP: Life expectancy
GAB,2004,61.84,DM_LIFE_EXP: Life expectancy
GAB,2005,61.96,DM_LIFE_EXP: Life expectancy
GAB,2006,62.37,DM_LIFE_EXP: Life expectancy
GAB,2007,62.62,DM_LIFE_EXP: Life expectancy
GAB,2008,63.08,DM_LIFE_EXP: Life expectancy
GAB,2009,63.30,DM_LIFE_EXP: Life expectancy
GAB,2010,63.90,DM_LIFE_EXP: Life expectancy
GAB,2011,64.05,DM_LIFE_EXP: Life expectancy
GAB,2012,64.59,DM_LIFE_EXP: Life expectancy
GAB,2013,64.78,DM_LIFE_EXP: Life expectancy
GAB,2014,64.97,DM_LIFE_EXP: Life expectancy
GAB,2015,65.46,DM_LIFE_EXP: Life expectancy
GAB,2016,65.80,DM_LIFE_EXP: Life expectancy
GAB,2017,66.19,DM_LIFE_EXP: Life expectancy
GAB,2018,66.31,DM_LIFE_EXP: Life expectancy
GAB,2019,66.60,DM_LIFE_EXP: Life expectancy
GAB,2020,66.53,DM_LIFE_EXP: Life expectancy
GAB,2021,65.82,DM_LIFE_EXP: Life expectancy
GAB,1970,597.19,DM_POP_TOT: Total population
GAB,1971,609.69,DM_POP_TOT: Total population
GAB,1972,622.29,DM_POP_TOT: Total population
GAB,1973,635.29,DM_POP_TOT: Total population
GAB,1974,648.92,DM_POP_TOT: Total population
GAB,1975,663.34,DM_POP_TOT: Total population
GAB,1976,678.66,DM_POP_TOT: Total population
GAB,1977,694.93,DM_POP_TOT: Total population
GAB,1978,712.14,DM_POP_TOT: Total population
GAB,1979,730.19,DM_POP_TOT: Total population
GAB,1980,749.08,DM_POP_TOT: Total population
GAB,1981,768.90,DM_POP_TOT: Total population
GAB,1982,789.59,DM_POP_TOT: Total population
GAB,1983,811.10,DM_POP_TOT: Total population
GAB,1984,833.42,DM_POP_TOT: Total population
GAB,1985,856.48,DM_POP_TOT: Total population
GAB,1986,880.34,DM_POP_TOT: Total population
GAB,1987,905.02,DM_POP_TOT: Total population
GAB,1988,930.46,DM_POP_TOT: Total population
GAB,1989,956.51,DM_POP_TOT: Total population
GAB,1990,983.03,DM_POP_TOT: Total population
GAB,1991,1010.00,DM_POP_TOT: Total population
GAB,1992,1037.45,DM_POP_TOT: Total population
GAB,1993,1065.39,DM_POP_TOT: Total population
GAB,1994,1093.61,DM_POP_TOT: Total population
GAB,1995,1121.96,DM_POP_TOT: Total population
GAB,1996,1150.60,DM_POP_TOT: Total population
GAB,1997,1179.81,DM_POP_TOT: Total population
GAB,1998,1209.83,DM_POP_TOT: Total population
GAB,1999,1240.76,DM_POP_TOT: Total population
GAB,2000,1272.93,DM_POP_TOT: Total population
GAB,2001,1306.59,DM_POP_TOT: Total population
GAB,2002,1341.70,DM_POP_TOT: Total population
GAB,2003,1378.40,DM_POP_TOT: Total population
GAB,2004,1417.11,DM_POP_TOT: Total population
GAB,2005,1458.35,DM_POP_TOT: Total population
GAB,2006,1502.53,DM_POP_TOT: Total population
GAB,2007,1549.77,DM_POP_TOT: Total population
GAB,2008,1599.98,DM_POP_TOT: Total population
GAB,2009,1653.54,DM_POP_TOT: Total population
GAB,2010,1711.11,DM_POP_TOT: Total population
GAB,2011,1772.50,DM_POP_TOT: Total population
GAB,2012,1836.71,DM_POP_TOT: Total population
GAB,2013,1902.23,DM_POP_TOT: Total population
GAB,2014,1966.86,DM_POP_TOT: Total population
GAB,2015,2028.52,DM_POP_TOT: Total population
GAB,2016,2086.21,DM_POP_TOT: Total population
GAB,2017,2140.22,DM_POP_TOT: Total population
GAB,2018,2192.01,DM_POP_TOT: Total population
GAB,2019,2242.79,DM_POP_TOT: Total population
GAB,2020,2292.57,DM_POP_TOT: Total population
GAB,2021,2341.18,DM_POP_TOT: Total population
GAB,2014,2.67,ECON_GVT_EDU_EXP_PTGDP: government expenditure on education (% GDP)
GAB,2018,1.61,ECON_GVT_HLTH_EXP_PTGDP: government expenditure on health (% GDP)
GAB,2018,89.78,ED_15-24_LR: Youth literacy rate for 15-24 years
GAB,2012,70.59,ED_CR_L1: Completion rate for children of primary school age
GAB,2012,32.46,ED_CR_L2: Completion rate for adolescents of lower secondary school age
GAB,1975,12.00,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
GAB,1976,11.70,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
GAB,1977,11.50,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
GAB,1978,11.30,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
GAB,1979,11.10,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
GAB,1980,10.90,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
GAB,1981,10.70,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
GAB,1982,10.50,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
GAB,1983,10.30,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
GAB,1984,10.20,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
GAB,1985,10.00,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
GAB,1986,9.90,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
GAB,1987,9.70,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
GAB,1988,9.60,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
GAB,1989,9.50,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
GAB,1990,9.40,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
GAB,1991,9.20,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
GAB,1992,9.10,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
GAB,1993,9.00,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
GAB,1994,8.90,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
GAB,1995,8.70,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
GAB,1996,8.60,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
